"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"73","1994","5","Karnataka","Bellary","58.9","144.29","2449.75","2.33","1.89","811.16","52.77","62.61","1186.47","77.5","51.97","670.58","130.27","114.58","879.56","13.05","5.3","406.13","39.93","119.99","3005.01","27.08","26.01","960.49","0.0","0.0","0.0","9.46","4.04","427.06","12.5","7.75","620.0","19.79","7.02","354.72","88.27","74.5","844.0","4.25","1.27","298.82","0.03","0.0","0.0","10.94","4.74","433.27","0.6","0.41","683.33","0.0","0.0","0.0","79.28","31.27","394.42","0.0","0.0","0.0","186.01","112.88","606.85","7.86","60.51","7698.47","79.79","16.42","205.79","2.78","5.54","8.33","0.0","3.22","0.04"
"73","1995","5","Karnataka","Bellary","54.96","158.38","2881.73","1.49","1.21","812.08","63.14","96.7","1531.52","59.68","48.85","818.53","122.81","145.55","1185.16","17.58","14.5","824.8","43.96","158.21","3598.95","30.29","36.42","1202.38","0.0","0.0","0.0","6.02","2.44","405.32","14.94","2.71","181.39","16.87","5.98","354.48","81.46","71.63","879.33","3.19","0.86","269.59","0.03","0.0","0.0","7.95","5.11","642.77","1.22","1.01","827.87","0.01","0.0","0.0","94.28","36.02","382.05","0.06","0.03","500.0","192.01","115.66","602.36","7.82","69.79","8924.55","82.24","16.08","195.53","3.4","7.01","10.41","0.0","4.56","0.02"
"73","1996","5","Karnataka","Bellary","55.91","168.7","3017.35","2.1","2.07","985.71","71.71","118.8","1656.67","60.97","63.2","1036.58","132.68","182.0","1371.72","16.49","14.58","884.17","56.87","193.78","3407.42","23.83","33.78","1417.54","0.0","0.0","0.0","11.57","5.54","478.82","14.6","6.2","424.66","18.88","7.19","380.83","97.93","103.33","1055.14","3.57","1.4","392.16","0.1","0.01","100.0","10.28","7.16","696.5","0.88","0.97","1102.27","0.01","0.0","0.0","98.85","44.69","452.1","0.0","0.0","0.0","214.13","158.21","738.85","6.93","48.02","6929.29","73.74","17.86","242.2","3.38","10.68","14.06","0.0","6.34","0.02"
"73","1997","5","Karnataka","Bellary","57.69","162.3","2813.31","2.9","1.89","651.72","51.46","86.92","1689.08","42.73","42.21","987.83","94.19","129.14","1371.06","15.07","8.07","535.5","74.31","219.41","2952.63","17.22","12.71","738.1","0.0","0.0","0.0","8.73","3.36","384.88","10.48","3.32","316.79","19.12","4.15","217.05","97.37","60.02","616.41","4.38","1.03","235.16","0.09","0.01","111.11","4.3","1.87","434.88","0.48","0.41","854.17","0.01","0.0","0.0","80.72","25.55","316.53","0.0","0.0","0.0","189.68","89.5","471.85","6.95","48.82","7024.46","46.39","10.79","232.59","3.63","9.19","12.82","0.0","6.56","0.03"
"73","1998","5","Karnataka","Bellary","68.85","224.69","3263.47","2.38","2.19","920.17","44.67","69.65","1559.21","49.03","47.83","975.53","94.46","119.5","1265.09","27.22","25.15","923.95","32.09","99.86","3111.87","6.55","5.84","891.6","0.0","0.0","0.0","9.33","6.07","650.59","7.56","2.23","294.97","22.2","7.55","340.09","93.8","86.8","925.37","4.68","1.09","232.91","0.08","0.01","125.0","6.13","3.24","528.55","0.51","0.43","843.14","0.11","0.04","363.64","69.41","20.4","293.91","0.0","0.0","0.0","176.38","112.43","637.43","7.83","65.49","8363.98","66.41","14.57","219.39","3.24","7.93","11.17","0.0","8.9","0.03"
"73","1999","5","Karnataka","Bellary","79.35","256.8","3236.29","1.91","1.78","931.94","46.37","71.22","1535.91","67.3","64.45","957.65","113.67","135.67","1193.54","22.38","14.11","630.47","45.13","144.51","3202.08","5.54","4.19","756.32","0.0","0.0","0.0","5.79","3.41","588.95","8.55","3.4","397.66","19.46","5.3","272.35","80.26","75.91","945.8","6.61","2.96","447.81","0.1","0.01","100.0","6.12","6.22","1016.34","0.61","0.47","770.49","0.2","0.07","350.0","52.17","19.97","382.79","0.0","0.0","0.0","0.0","0.0","0.0","7.34","65.51","8925.07","55.56","9.5","170.99","2.81","7.79","10.6","0.0","5.62","0.03"
"73","2000","5","Karnataka","Bellary","84.1","274.0","3258.03","2.7","3.0","1111.11","50.21","93.69","1865.96","59.49","51.28","861.99","109.7","144.97","1321.51","26.8","22.0","820.9","53.3","164.0","3076.92","5.4","6.0","1111.11","0.0","0.0","0.0","9.0","9.0","1000.0","9.6","4.0","416.67","19.4","7.0","360.82","72.3","68.0","940.53","6.5","3.0","461.54","0.2","0.0","0.0","6.1","3.0","491.8","0.8","1.0","1250.0","0.0","0.0","0.0","42.3","20.0","472.81","0.0","0.0","0.0","129.9","96.0","739.03","7.2","78.3","10875.0","52.0","11.73","225.58","3.12","6.59","9.71","0.0","4.12","0.02"
"73","2001","5","Karnataka","Bellary","83.81","254.12","3032.1","2.2","2.27","1031.82","41.23","60.62","1470.29","49.4","59.89","1212.35","90.62","120.51","1329.84","17.39","13.5","776.31","44.85","144.39","3219.4","5.85","8.1","1384.62","0.0","0.0","0.0","22.32","17.48","783.15","5.94","2.45","412.46","15.32","5.41","353.13","66.92","57.96","866.11","4.07","1.14","280.1","0.19","0.01","52.63","5.27","2.08","394.69","0.62","0.46","741.94","0.02","0.01","500.0","49.87","21.74","435.93","0.0","0.0","0.0","128.26","83.74","652.89","7.67","75.01","9779.66","51.51","11.8","229.08","3.9","5.97","9.87","0.0","3.98","0.0"
"73","2002","5","Karnataka","Bellary","71.3","233.18","3270.41","1.08","0.84","777.78","41.53","41.43","997.59","25.65","14.82","577.78","67.19","56.25","837.18","14.21","7.03","494.72","59.88","136.53","2280.06","6.35","2.81","442.52","0.0","0.0","0.0","20.81","12.78","614.13","7.91","2.7","341.34","13.89","2.69","193.66","58.93","37.18","630.92","5.75","2.72","473.04","0.03","0.0","0.0","2.26","0.59","261.06","0.33","0.3","909.09","0.01","0.0","0.0","61.85","21.39","345.84","0.0","0.0","0.0","129.91","62.39","480.26","5.33","38.46","7215.76","35.19","6.62","188.12","6.13","6.45","12.58","0.0","3.57","0.01"
"73","2003","5","Karnataka","Bellary","55.97","217.89","3892.98","0.99","0.71","717.17","20.43","28.9","1414.59","40.15","44.36","1104.86","60.58","73.26","1209.31","26.34","17.84","677.3","61.05","166.43","2726.13","10.12","8.12","802.37","0.0","0.0","0.0","19.01","9.11","479.22","5.53","1.77","320.07","12.36","2.31","186.89","57.39","38.86","677.12","2.68","0.31","115.67","0.01","0.0","0.0","4.85","1.21","249.48","0.17","0.15","882.35","0.01","0.0","0.0","92.72","30.18","325.5","0.0","0.0","0.0","158.61","70.91","447.07","1.83","12.18","6655.74","26.09","3.71","142.2","6.62","5.79","12.41","0.0","3.75","0.0"
"73","2004","5","Karnataka","Bellary","66.81","247.53","3704.98","0.85","0.77","905.88","55.9","98.27","1757.96","33.07","22.03","666.16","88.97","120.3","1352.14","18.57","13.39","721.06","53.78","161.15","2996.47","5.79","4.82","832.47","0.0","0.0","0.0","10.51","4.45","423.41","8.89","4.98","560.18","14.03","5.38","383.46","72.96","31.3","429.0","6.5","2.18","335.38","0.02","0.0","0.0","5.98","1.98","331.1","0.21","0.18","857.14","0.01","0.0","0.0","88.16","36.47","413.68","0.0","0.0","0.0","174.66","72.32","414.06","1.82","15.92","8747.25","42.37","8.29","195.66","6.28","6.23","12.51","0.0","3.76","0.0"
"73","2005","5","Karnataka","Bellary","102.81","329.39","3203.87","1.23","1.34","1089.43","40.78","87.0","2133.4","39.18","42.38","1081.67","79.96","129.38","1618.06","21.59","17.61","815.66","71.6","233.35","3259.08","6.66","5.89","884.38","0.0","0.0","0.0","15.56","11.2","719.79","10.66","5.63","528.14","14.44","5.19","359.42","74.7","32.64","436.95","6.28","2.94","468.15","0.3","0.02","66.67","4.83","1.58","327.12","0.23","0.23","1000.0","0.03","0.01","333.33","109.12","40.1","367.49","0.0","0.0","0.0","196.2","77.71","396.08","3.53","33.88","9597.73","26.69","5.99","224.43","6.47","6.88","13.35","0.0","4.02","0.0"
"73","2006","5","Karnataka","Bellary","105.92","348.07","3286.16","0.89","0.8","898.88","37.11","42.31","1140.12","18.6","19.81","1065.05","55.71","62.12","1115.06","17.02","8.92","524.09","81.24","185.78","2286.8","3.77","1.84","488.06","0.0","0.0","0.0","37.54","17.8","474.16","9.35","4.36","466.31","12.68","4.84","381.7","68.43","21.94","320.62","6.2","1.54","248.39","0.08","0.01","125.0","3.77","1.63","432.36","0.19","0.15","789.47","0.13","0.04","307.69","107.17","41.56","387.8","0.0","0.0","0.0","186.62","67.03","359.18","3.29","29.72","9033.43","19.17","4.92","256.65","6.99","5.45","12.45","0.0","3.58","0.0"
"73","2007","5","Karnataka","Bellary","117.85","416.63","3535.26","1.16","1.23","1060.34","38.91","63.38","1628.89","25.6","43.31","1691.8","64.5","106.68","1653.95","17.86","15.57","871.78","96.19","273.64","2844.79","3.83","2.83","738.9","0.0","0.0","0.0","33.88","18.83","555.79","9.92","5.4","544.35","11.58","5.3","457.69","68.41","52.69","770.21","4.82","2.22","460.58","0.0","0.0","0.0","3.2","1.97","615.62","0.18","0.12","666.67","0.04","0.01","250.0","100.02","43.27","432.61","0.0","0.0","0.0","177.21","100.5","567.12","4.66","20.31","4358.37","26.6","8.25","310.15","5.48","5.46","10.94","0.0","3.85","0.0"
"73","2008","5","Karnataka","Bellary","122.72","441.87","3600.64","0.14","0.1","714.29","29.51","32.48","1100.64","26.81","35.23","1314.06","56.32","67.7","1202.06","13.4","8.85","660.45","87.46","234.78","2684.43","3.7","2.0","540.54","0.0","0.0","0.0","38.58","25.56","662.52","9.64","4.85","503.11","9.82","4.29","436.86","71.93","24.09","334.91","2.02","0.58","287.13","0.0","0.0","0.0","1.29","0.47","364.34","0.12","0.11","916.67","0.02","0.01","500.0","93.23","36.83","395.04","0.0","0.0","0.0","169.19","62.3","368.23","4.4","24.96","5672.73","19.63","6.18","314.82","6.11","5.2","11.31","0.0","3.88","0.0"
"73","2009","5","Karnataka","Bellary","120.41","380.92","3163.52","1.17","1.05","897.44","30.53","28.3","926.96","25.02","29.19","1166.67","55.55","57.49","1034.92","14.08","8.81","625.71","100.52","198.14","1971.15","3.45","1.25","362.32","0.0","0.0","0.0","45.71","25.4","555.68","8.94","3.3","369.13","11.3","3.9","345.13","70.93","23.42","330.18","2.91","0.54","185.57","0.0","0.0","0.0","1.34","0.41","305.97","0.12","0.08","666.67","0.01","0.0","0.0","67.6","25.25","373.52","0.0","0.0","0.0","143.36","49.86","347.8","3.92","23.88","6091.84","25.27","7.99","316.19","6.56","5.06","11.62","0.0","3.87","0.0"
"73","2010","5","Karnataka","Bellary","130.68","462.98","3542.85","1.02","1.77","1735.29","28.54","48.83","1710.93","21.04","31.54","1499.05","49.58","80.37","1621.02","13.9","13.16","946.76","93.49","306.3","3276.29","6.0","4.78","796.67","0.0","0.0","0.0","69.43","41.09","591.82","10.54","4.47","424.1","8.39","5.79","690.11","72.26","52.42","725.44","2.08","0.64","307.69","0.0","0.0","0.0","0.82","0.3","365.85","0.15","0.12","800.0","0.01","0.0","0.0","40.45","29.12","719.9","0.0","0.0","0.0","116.6","50.8","435.68","1.36","13.6","10000.0","44.89","20.91","465.81","6.71","4.7","11.41","0.0","3.37","0.0"
"73","2011","5","Karnataka","Bellary","116.17","410.63","3534.73","0.65","0.65","1000.0","26.78","43.53","1625.47","15.41","20.73","1345.23","42.19","64.26","1523.11","16.35","15.17","927.83","103.65","275.71","2660.01","3.74","2.49","665.78","0.0","0.0","0.0","60.23","31.07","515.86","9.07","3.36","370.45","5.59","5.88","1051.88","66.8","48.6","727.54","0.54","0.14","259.26","0.0","0.0","0.0","0.07","0.04","571.43","0.26","0.23","884.62","0.0","0.0","0.0","21.63","12.97","599.63","0.0","0.0","0.0","90.0","46.19","513.22","7.61","63.64","8360.01","42.37","15.8","372.91","6.1","5.88","11.98","0.0","4.52","0.01"
"73","2012","5","Karnataka","Bellary","109.15","387.78","3552.73","0.58","0.4","689.66","13.93","17.85","1281.41","24.06","29.82","1239.4","38.0","47.68","1254.74","20.9","16.95","811.0","109.12","254.47","2332.02","4.17","2.12","508.39","0.0","0.0","0.0","60.89","45.66","749.88","5.13","1.8","350.88","5.86","1.9","324.23","60.12","42.65","709.41","0.08","0.03","375.0","0.0","0.0","0.0","0.37","0.17","459.46","0.51","0.32","627.45","0.0","0.0","0.0","38.87","21.03","541.03","0.02","0.02","1000.0","100.64","51.27","509.44","5.66","48.39","8549.47","65.5","31.73","484.43","4.64","5.53","10.17","0.0","3.16","0.01"
"73","2013","5","Karnataka","Bellary","110.55","418.62","3786.7","0.33","0.35","1060.61","31.44","55.67","1770.67","20.16","25.43","1261.41","51.59","81.1","1572.01","17.02","17.2","1010.58","84.63","234.13","2766.51","3.86","3.13","810.88","0.0","0.0","0.0","53.82","46.22","858.79","3.33","1.61","483.48","4.25","1.79","421.18","53.75","64.83","1206.14","0.54","0.24","444.44","0.0","0.0","0.0","0.12","0.2","1666.67","0.49","0.44","897.96","0.0","0.0","0.0","21.53","14.71","683.23","0.0","0.0","0.0","76.77","83.92","1093.14","6.0","48.48","8080.0","74.3","34.37","462.58","5.81","5.89","11.7","0.03","4.18","0.0"
"73","2014","5","Karnataka","Bellary","118.64","408.13","3440.07","0.26","0.34","1307.69","21.32","40.2","1885.55","18.27","27.19","1488.23","39.58","67.39","1702.63","15.57","16.7","1072.58","99.85","261.28","2616.73","3.15","2.49","790.48","0.0","0.0","0.0","67.27","34.34","510.48","3.43","1.32","384.84","4.18","1.93","461.72","54.81","53.36","973.54","1.25","0.46","368.0","0.0","0.0","0.0","0.12","0.03","250.0","0.06","0.04","666.67","0.0","0.0","0.0","25.99","15.81","608.31","0.0","0.0","0.0","82.42","59.16","717.79","3.41","34.95","10249.27","82.34","44.72","543.11","6.93","9.3","16.23","0.03","7.17","0.0"
"73","2015","5","Karnataka","Bellary","93.67","341.44","3645.14","0.11","0.21","1909.09","17.11","28.0","1636.47","33.13","58.22","1757.32","50.23","86.22","1716.5","14.16","13.36","943.5","99.74","263.33","2640.16","3.13","2.08","664.54","0.0","0.0","0.0","75.36","48.68","645.97","2.93","1.04","354.95","7.8","3.16","405.08","49.76","46.58","936.09","3.13","0.79","252.4","0.0","0.0","0.0","0.14","0.06","428.57","0.03","0.01","333.33","0.0","0.0","0.0","18.8","9.54","507.45","0.0","0.0","0.0","72.05","0.0","0.0","7.84","80.39","10260.0","68.05","26.51","389.57","7.66","16.52","24.18","0.19","13.32","0.14"
"73","2016","5","Karnataka","Bellary","87.01","337.8","3882.34","0.08","0.01","129.87","17.06","34.76","2037.76","14.99","9.26","617.37","32.05","44.01","1373.35","16.05","20.18","1257.46","95.1","250.59","2634.99","2.38","2.55","1070.62","0.0","0.0","0.0","9.47","2.64","278.37","11.95","7.04","588.98","3.27","0.94","287.72","36.38","42.74","1174.7","0.65","0.31","467.18","0.02","0.0","176.47","0.01","0.0","285.71","0.16","0.08","493.83","0.0","0.0","0.0","13.77","9.28","673.54","0.0","0.0","0.0","0.0","0.0","0.0","6.99","51.16","7315.0","48.06","24.06","500.65","8.84","14.11","22.96","0.0","11.45","0.0"
"73","2017","5","Karnataka","Bellary","101.93","388.34","3809.74","0.58","0.77","1317.87","11.27","28.41","2520.32","28.04","58.45","2084.26","39.31","86.86","2209.28","24.47","44.95","1836.9","97.82","376.54","3849.42","11.0","15.23","1383.84","0.0","0.0","0.0","26.86","26.59","989.91","9.36","7.69","821.75","3.85","2.96","770.13","60.42","90.14","1491.96","0.09","0.17","1898.88","0.04","0.01","170.73","0.0","0.0","1000.0","0.06","0.04","650.0","0.0","0.0","0.0","8.04","10.31","1282.21","0.0","0.0","0.0","0.0","0.0","0.0","4.41","37.24","8455.01","59.16","35.81","605.22","10.44","10.88","21.32","0.0","5.75","0.0"
"74","1966","5","Karnataka","Dharwad","104.0","131.0","1259.62","106.0","12.0","113.21","235.9","102.8","435.78","48.2","21.3","441.91","284.1","124.1","436.82","2.0","0.4","200.0","0.0","0.0","0.0","12.0","7.0","583.33","0.0","0.0","0.0","16.0","4.0","250.0","23.0","12.0","521.74","84.79","23.08","272.2","151.0","93.0","615.89","2.9","1.3","448.28","0.7","0.4","571.43","13.28","2.68","201.81","0.7","0.3","428.57","2.3","0.6","260.87","0.0","0.0","0.0","0.0","0.0","0.0","171.96","97.97","569.73","1.2","10.8","9000.0","238.0","11.0","46.22","1.52","7.29","8.81","0.35","4.41","31.65"
"74","1967","5","Karnataka","Dharwad","101.0","187.8","1859.41","103.0","20.0","194.17","215.9","193.7","897.17","44.1","9.8","222.22","260.0","203.5","782.69","2.0","1.0","500.0","0.0","0.0","0.0","11.0","17.0","1545.45","0.0","0.0","0.0","14.0","3.0","214.29","21.0","9.0","428.57","82.68","23.55","284.83","164.0","100.0","609.76","2.8","0.9","321.43","0.6","0.4","666.67","14.14","2.88","203.68","0.7","0.2","285.71","2.4","2.5","1041.67","0.0","0.0","0.0","0.0","0.0","0.0","183.51","104.46","569.23","1.1","10.4","9454.55","238.0","12.0","50.42","1.5","6.94","8.44","0.31","4.2","30.75"
"74","1968","5","Karnataka","Dharwad","96.9","83.0","856.55","114.4","52.0","454.55","210.1","188.7","898.14","58.1","25.3","435.46","268.2","214.0","797.91","1.6","1.0","625.0","0.0","0.0","0.0","11.2","6.0","535.71","0.0","0.0","0.0","13.9","5.0","359.71","21.6","13.0","601.85","82.39","20.47","248.45","148.0","79.0","533.78","2.0","0.3","150.0","0.1","0.1","1000.0","16.14","3.33","206.32","0.7","0.4","571.43","2.8","0.8","285.71","0.0","0.0","0.0","0.0","0.0","0.0","171.94","83.73","486.97","1.6","14.4","9000.0","232.7","15.0","64.46","1.76","5.64","7.39","0.53","3.03","32.95"
"74","1969","5","Karnataka","Dharwad","94.4","158.6","1680.08","117.4","31.1","264.91","175.8","190.0","1080.77","98.4","42.8","434.96","274.2","232.8","849.02","2.0","0.7","350.0","0.0","0.0","0.0","11.9","7.8","655.46","0.0","0.0","0.0","11.6","3.5","301.72","20.5","10.3","502.44","83.81","20.87","249.02","140.7","80.2","570.01","2.4","0.6","250.0","0.1","0.1","1000.0","15.65","3.19","203.83","0.5","0.3","600.0","2.9","1.0","344.83","0.0","0.0","0.0","0.0","0.0","0.0","163.54","85.6","523.42","1.9","15.4","8105.26","236.3","18.4","77.87","1.55","5.31","6.86","0.51","3.13","21.23"
