"Dist Code","Year","State Code","State Name","Dist Name","RICE IRRIGATED AREA (1000 ha)","WHEAT IRRIGATED AREA (1000 ha)","KHARIF SORGHUM IRRIGATED AREA (1000 ha)","RABI SORGHUM IRRIGATED AREA (1000 ha)","SORGHUM IRRIGATED AREA (1000 ha)","PEARL MILLET IRRIGATED AREA (1000 ha)","MAIZE IRRIGATED AREA (1000 ha)","FINGER MILLET IRRIGATED AREA (1000 ha)","BARLEY IRRIGATED AREA (1000 ha)","CHICKPEA IRRIGATED AREA (1000 ha)","PIGEONPEA IRRIGATED AREA (1000 ha)","MINOR PULSES IRRIGATED AREA (1000 ha)","PULSES IRRIGATED AREA (1000 ha)","GROUNDNUT IRRIGATED AREA (1000 ha)","SESAMUM IRRIGATED AREA (1000 ha)","LINSEED IRRIGATED AREA (1000 ha)","SUGARCANE IRRIGATED AREA (1000 ha)","COTTON IRRIGATED AREA (1000 ha)","FRUITS AND VEGETABLES IRRIGATED AREA (1000 ha)","FODDER IRRIGATED AREA (1000 ha)"
"79","2016","5","Karnataka","Gulbarga / Kalaburagi","96.58","8.21","0.0","8.02","8.02","2.45","1.73","0.0","0.0","6.52","11.88","0.69","19.09","34.45","0.04","0.0","39.98","29.84","18.46","0.37"
"79","2017","5","Karnataka","Gulbarga / Kalaburagi","113.01","9.03","0.05","7.09","7.14","4.97","0.89","0.0","0.0","7.96","8.37","0.11","16.44","36.24","0.0","0.0","45.07","55.97","20.03","0.06"
"80","1966","5","Karnataka","Dakshina Kannada","73.5","0.0","0.0","0.0","0.0","0.0","0.0","0.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.2","0.0","-1.0","-1.0"
"80","1967","5","Karnataka","Dakshina Kannada","56.5","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.6","0.0","-1.0","-1.0"
"80","1968","5","Karnataka","Dakshina Kannada","57.7","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.0","-1.0","-1.0"
"80","1969","5","Karnataka","Dakshina Kannada","73.5","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.0","-1.0","-1.0"
"80","1970","5","Karnataka","Dakshina Kannada","73.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.0","12.6","0.01"
"80","1971","5","Karnataka","Dakshina Kannada","73.4","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.0","13.3","0.0"
"80","1972","5","Karnataka","Dakshina Kannada","55.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.0","13.8","0.0"
"80","1973","5","Karnataka","Dakshina Kannada","55.2","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.6","0.0","12.3","0.0"
"80","1974","5","Karnataka","Dakshina Kannada","53.3","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.0","12.2","0.0"
"80","1975","5","Karnataka","Dakshina Kannada","52.5","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","1.8","0.0","12.1","0.0"
"80","1976","5","Karnataka","Dakshina Kannada","56.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","1.9","0.0","11.9","0.0"
"80","1977","5","Karnataka","Dakshina Kannada","50.5","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","1.7","0.0","13.3","0.0"
"80","1978","5","Karnataka","Dakshina Kannada","47.6","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.2","0.0","1.9","0.0","8.6","0.0"
"80","1979","5","Karnataka","Dakshina Kannada","47.7","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","1.8","0.0","8.8","0.0"
"80","1980","5","Karnataka","Dakshina Kannada","47.5","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.9","0.0","10.1","0.0"
"80","1981","5","Karnataka","Dakshina Kannada","47.8","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.9","0.0","10.7","0.0"
"80","1982","5","Karnataka","Dakshina Kannada","53.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.7","0.0","10.4","0.0"
"80","1983","5","Karnataka","Dakshina Kannada","47.6","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.5","0.0","10.5","0.0"
"80","1984","5","Karnataka","Dakshina Kannada","47.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.6","0.0","10.6","0.0"
"80","1985","5","Karnataka","Dakshina Kannada","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","3.2","0.0","10.1","0.0"
"80","1986","5","Karnataka","Dakshina Kannada","51.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.0","0.0","0.0","3.7","0.0","9.8","0.0"
"80","1987","5","Karnataka","Dakshina Kannada","50.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.1","0.0","9.6","0.0"
"80","1988","5","Karnataka","Dakshina Kannada","49.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.9","0.0","13.0","0.01"
"80","1989","5","Karnataka","Dakshina Kannada","50.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.6","0.0","13.3","0.0"
"80","1990","5","Karnataka","Dakshina Kannada","51.28","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.53","0.0","0.0","0.0"
"80","1991","5","Karnataka","Dakshina Kannada","49.95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.42","0.0","0.0","0.0"
"80","1992","5","Karnataka","Dakshina Kannada","49.86","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.36","0.0","0.0","0.0"
"80","1993","5","Karnataka","Dakshina Kannada","48.69","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","3.47","0.0","0.0","0.0"
"80","1994","5","Karnataka","Dakshina Kannada","49.47","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","4.34","0.0","0.0","0.02"
"80","1995","5","Karnataka","Dakshina Kannada","47.41","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.24","0.03"
"80","1996","5","Karnataka","Dakshina Kannada","46.43","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","6.98","0.03"
"80","1997","5","Karnataka","Dakshina Kannada","45.85","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04"
"80","1998","5","Karnataka","Dakshina Kannada","43.88","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.3","0.0","7.13","0.0"
"80","1999","5","Karnataka","Dakshina Kannada","44.27","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.26","0.0","7.71","0.02"
"80","2000","5","Karnataka","Dakshina Kannada","41.92","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.71","0.0","7.78","0.02"
"80","2001","5","Karnataka","Dakshina Kannada","41.22","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.31","0.0","8.01","0.02"
"80","2002","5","Karnataka","Dakshina Kannada","38.64","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.55","0.0","7.93","0.02"
"80","2003","5","Karnataka","Dakshina Kannada","36.82","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.12","0.0","7.89","0.02"
"80","2004","5","Karnataka","Dakshina Kannada","36.09","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.12","0.0","7.71","0.02"
"80","2005","5","Karnataka","Dakshina Kannada","35.72","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.36","7.07","0.02"
"80","2006","5","Karnataka","Dakshina Kannada","34.74","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","6.64","0.02"
"80","2007","5","Karnataka","Dakshina Kannada","33.57","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","5.88","0.02"
"80","2008","5","Karnataka","Dakshina Kannada","33.0","0.0","0.0","0.0","0.0","0.0","0.06","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","5.99","0.02"
"80","2009","5","Karnataka","Dakshina Kannada","31.75","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.15","0.0","5.97","0.0"
"80","2010","5","Karnataka","Dakshina Kannada","31.37","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.18","0.0","5.97","0.0"
"80","2011","5","Karnataka","Dakshina Kannada","31.08","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.17","0.0","5.92","0.0"
"80","2012","5","Karnataka","Dakshina Kannada","29.76","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.16","0.0","5.77","0.0"
"80","2013","5","Karnataka","Dakshina Kannada","30.37","0.0","0.0","0.0","0.0","0.0","0.05","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.11","0.0","5.71","0.0"
"80","2014","5","Karnataka","Dakshina Kannada","29.14","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.07","0.0","5.87","0.0"
"80","2015","5","Karnataka","Dakshina Kannada","27.06","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","5.48","0.0"
"80","2016","5","Karnataka","Dakshina Kannada","15.12","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","5.85","0.04"
"80","2017","5","Karnataka","Dakshina Kannada","14.36","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","6.1","0.04"
"81","1966","5","Karnataka","Uttara Kannada","12.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.0","-1.0","-1.0"
"81","1967","5","Karnataka","Uttara Kannada","11.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.4","0.0","-1.0","-1.0"
"81","1968","5","Karnataka","Uttara Kannada","10.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.0","-1.0","-1.0"
"81","1969","5","Karnataka","Uttara Kannada","17.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.0","-1.0","-1.0"
"81","1970","5","Karnataka","Uttara Kannada","17.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.5","0.0","1.0","0.0"
"81","1971","5","Karnataka","Uttara Kannada","15.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.0","1.3","0.0"
"81","1972","5","Karnataka","Uttara Kannada","13.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","0.0","1.6","0.0"
"81","1973","5","Karnataka","Uttara Kannada","11.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.5","0.0","1.3","0.0"
"81","1974","5","Karnataka","Uttara Kannada","11.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.1","0.2","0.0","0.0","1.9","0.0","1.6","0.0"
"81","1975","5","Karnataka","Uttara Kannada","12.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.8","0.0","2.0","0.0"
"81","1976","5","Karnataka","Uttara Kannada","9.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.9","0.0","1.9","0.0"
"81","1977","5","Karnataka","Uttara Kannada","11.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8","0.0","1.6","0.0"
"81","1978","5","Karnataka","Uttara Kannada","11.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","2.0","0.0","1.3","0.0"
"81","1979","5","Karnataka","Uttara Kannada","11.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.9","0.0","1.0","0.0"
"81","1980","5","Karnataka","Uttara Kannada","13.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","2.1","0.0","1.0","0.0"
"81","1981","5","Karnataka","Uttara Kannada","11.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","2.0","0.0","1.0","0.0"
"81","1982","5","Karnataka","Uttara Kannada","12.7","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.8","0.0","1.1","0.0"
"81","1983","5","Karnataka","Uttara Kannada","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","2.0","0.0","1.1","0.0"
"81","1984","5","Karnataka","Uttara Kannada","11.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","2.0","0.0","1.0","0.0"
"81","1985","5","Karnataka","Uttara Kannada","10.7","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.7","0.0","1.1","0.0"
"81","1986","5","Karnataka","Uttara Kannada","13.6","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.3","1.3","0.2","0.0","0.0","1.7","0.0","1.0","0.0"
"81","1987","5","Karnataka","Uttara Kannada","12.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","2.1","0.0","1.0","0.0"
"81","1988","5","Karnataka","Uttara Kannada","12.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","2.1","0.0","1.4","0.0"
"81","1989","5","Karnataka","Uttara Kannada","11.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","1.9","0.0","1.5","0.0"
"81","1990","5","Karnataka","Uttara Kannada","12.42","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.11","0.11","0.11","0.0","0.0","2.04","0.02","0.0","0.0"
"81","1991","5","Karnataka","Uttara Kannada","12.87","0.0","0.01","0.0","0.01","0.0","0.0","0.04","0.0","0.0","0.0","0.05","0.05","0.28","0.0","0.0","2.04","0.0","0.0","0.0"
"81","1992","5","Karnataka","Uttara Kannada","13.71","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.05","0.05","0.23","0.0","0.0","2.08","0.0","0.0","0.0"
"81","1993","5","Karnataka","Uttara Kannada","13.81","0.0","0.0","0.0","0.0","0.0","0.0","0.04","0.0","0.0","0.0","0.04","0.04","0.16","0.0","0.0","2.0","0.0","0.0","0.0"
"81","1994","5","Karnataka","Uttara Kannada","14.17","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.02","0.02","0.23","0.0","0.0","1.85","0.0","0.0","0.0"
"81","1995","5","Karnataka","Uttara Kannada","12.65","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.01","0.0","0.0","0.0","0.19","0.0","0.0","0.0","0.0","1.26","0.0"
"81","1996","5","Karnataka","Uttara Kannada","12.45","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.0","0.0","0.21","0.0","0.0","0.0","0.0","1.15","0.0"
"81","1997","5","Karnataka","Uttara Kannada","11.85","0.0","0.0","0.07","0.07","0.0","0.0","0.02","0.0","0.0","0.0","0.0","0.0","0.17","0.0","0.0","0.0","0.0","0.0","0.02"
"81","1998","5","Karnataka","Uttara Kannada","11.9","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.02","0.02","0.2","0.0","0.0","1.76","0.0","1.18","0.0"
"81","1999","5","Karnataka","Uttara Kannada","11.17","0.0","0.0","0.0","0.0","0.0","0.0","0.03","0.0","0.0","0.0","0.03","0.03","0.19","0.0","0.0","1.6","0.0","1.19","0.01"
"81","2000","5","Karnataka","Uttara Kannada","9.95","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.01","0.01","0.12","0.0","0.0","1.36","0.0","1.41","0.03"
"81","2001","5","Karnataka","Uttara Kannada","7.44","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","0.0","0.1","0.1","0.05","0.0","0.0","1.28","0.0","1.64","0.01"
"81","2002","5","Karnataka","Uttara Kannada","6.66","0.0","0.0","0.01","0.01","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.06","0.05","0.0","0.0","0.97","0.0","1.67","0.04"
"81","2003","5","Karnataka","Uttara Kannada","6.44","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.06","0.06","0.07","0.0","0.0","0.8","0.0","1.78","0.05"
"81","2004","5","Karnataka","Uttara Kannada","7.4","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.26","0.26","0.06","0.0","0.0","0.78","0.0","1.87","0.07"
"81","2005","5","Karnataka","Uttara Kannada","8.5","0.0","0.0","0.0","0.0","0.0","0.0","0.01","0.0","0.0","0.0","0.22","0.22","0.1","0.0","0.0","1.0","0.0","1.83","0.0"
"81","2006","5","Karnataka","Uttara Kannada","7.37","0.0","0.0","0.0","0.0","0.0","0.05","0.01","0.0","0.0","0.0","0.18","0.18","0.06","0.0","0.0","1.22","0.0","1.9","0.0"
"81","2007","5","Karnataka","Uttara Kannada","7.76","0.0","0.0","0.0","0.0","0.0","0.05","0.01","0.0","0.0","0.0","0.1","0.1","0.08","0.0","0.0","1.46","0.0","1.85","0.0"
"81","2008","5","Karnataka","Uttara Kannada","7.48","0.0","0.0","0.0","0.0","0.0","0.35","0.0","0.0","0.0","0.0","0.13","0.13","0.06","0.0","0.0","1.22","0.0","2.04","0.0"
"81","2009","5","Karnataka","Uttara Kannada","8.4","0.0","0.0","0.0","0.0","0.0","0.41","0.0","0.0","0.0","0.0","0.08","0.08","0.05","0.0","0.0","1.23","0.0","2.24","0.0"
"81","2010","5","Karnataka","Uttara Kannada","8.47","0.0","0.0","0.0","0.0","0.0","0.28","0.0","0.0","0.0","0.0","0.0","0.0","0.02","0.0","0.0","1.29","0.0","2.42","0.0"
"81","2011","5","Karnataka","Uttara Kannada","8.37","0.0","0.0","0.0","0.0","0.0","0.47","0.0","0.0","0.0","0.0","0.05","0.05","0.0","0.0","0.0","2.73","0.0","2.26","0.0"
"81","2012","5","Karnataka","Uttara Kannada","8.15","0.0","0.0","0.0","0.0","0.0","0.53","0.0","0.0","0.0","0.0","0.11","0.11","0.0","0.0","0.0","5.15","0.0","2.43","0.0"
"81","2013","5","Karnataka","Uttara Kannada","6.7","0.0","0.0","0.0","0.0","0.0","0.67","0.0","0.0","0.0","0.0","0.13","0.13","0.0","0.0","0.0","5.14","0.0","2.69","0.0"
"81","2014","5","Karnataka","Uttara Kannada","6.5","0.0","0.0","0.0","0.0","0.0","0.63","0.0","0.0","0.0","0.0","0.13","0.13","0.0","0.0","0.0","6.18","0.0","3.53","0.0"
"81","2015","5","Karnataka","Uttara Kannada","6.19","0.0","0.0","0.0","0.0","0.0","0.47","0.0","0.0","0.0","0.0","0.17","0.18","0.0","0.0","0.0","6.52","0.0","3.57","0.0"
"81","2016","5","Karnataka","Uttara Kannada","5.54","0.0","0.0","0.0","0.0","0.0","0.43","0.0","0.0","0.0","0.0","0.18","0.18","0.0","0.0","0.0","5.93","0.0","3.65","0.0"
"81","2017","5","Karnataka","Uttara Kannada","5.46","0.0","0.0","0.0","0.0","0.0","1.03","0.0","0.0","0.0","0.0","0.48","0.48","0.0","0.0","0.0","7.06","0.0","3.72","0.0"
"82","1966","5","Karnataka","Kodagu / Coorg","8.1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0"
"82","1967","5","Karnataka","Kodagu / Coorg","8.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0"
"82","1968","5","Karnataka","Kodagu / Coorg","8.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0"
"82","1969","5","Karnataka","Kodagu / Coorg","8.7","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","-1.0","-1.0"
"82","1970","5","Karnataka","Kodagu / Coorg","9.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"82","1971","5","Karnataka","Kodagu / Coorg","9.9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"82","1972","5","Karnataka","Kodagu / Coorg","19.2","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"82","1973","5","Karnataka","Kodagu / Coorg","18.4","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"82","1974","5","Karnataka","Kodagu / Coorg","18.1","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.8","0.0"
"82","1975","5","Karnataka","Kodagu / Coorg","19.4","0.0","0.0","0.2","0.2","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.9","0.0"
"82","1976","5","Karnataka","Kodagu / Coorg","11.9","0.0","0.3","0.0","0.3","0.0","0.6","1.4","0.0","0.0","0.0","1.1","1.1","0.2","0.0","0.0","0.0","0.0","0.6","0.0"
"82","1977","5","Karnataka","Kodagu / Coorg","12.4","0.0","0.2","0.0","0.2","0.0","0.6","1.4","0.0","0.0","0.0","1.0","1.0","0.2","0.0","0.0","0.0","0.0","0.3","-1.0"
"82","1978","5","Karnataka","Kodagu / Coorg","12.3","0.0","0.2","0.0","0.2","0.0","0.3","2.0","0.0","0.0","0.0","0.5","0.5","0.3","0.0","0.0","0.0","0.0","0.4","-1.0"
"82","1979","5","Karnataka","Kodagu / Coorg","3.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.0","0.1","-1.0"
"82","1980","5","Karnataka","Kodagu / Coorg","3.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.1","-1.0"
"82","1981","5","Karnataka","Kodagu / Coorg","4.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","-1.0"
"82","1982","5","Karnataka","Kodagu / Coorg","4.8","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0"
"82","1983","5","Karnataka","Kodagu / Coorg","4.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0"
"82","1984","5","Karnataka","Kodagu / Coorg","4.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0"
"82","1985","5","Karnataka","Kodagu / Coorg","4.3","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.3","0.0"
"82","1986","5","Karnataka","Kodagu / Coorg","3.4","0.0","0.0","0.0","0.0","0.0","0.0","0.2","0.0","0.0","0.0","0.6","0.6","0.0","0.0","0.0","0.0","0.0","0.5","0.0"
"82","1987","5","Karnataka","Kodagu / Coorg","3.1","0.0","0.0","0.0","0.0","0.0","0.0","0.1","0.0","0.0","0.0","0.9","0.9","0.0","0.0","0.0","0.0","0.0","0.2","0.0"
